A5A616	Unknown																								
O32583	nucleotide binding 	[GO:0000166]	 sulfur carrier activity 	[GO:0097163]																					
P00350	guanosine tetraphosphate binding 	[GO:0097216]	 identical protein binding 	[GO:0042802]	 NADP binding 	[GO:0050661]	 phosphogluconate dehydrogenase (decarboxylating) activity 	[GO:0004616]	 protein homodimerization activity 	[GO:0042803]															
P0AAK4	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 electron transfer activity 	[GO:0009055]	 metal ion binding 	[GO:0046872]																			
P0AAL6	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]																					
P0AAN1	preprotein binding 	[GO:0070678]																							
P0AAP5	Unknown																								
P0AAP7	Unknown																								
P0AAQ0	Unknown																								
P0AAQ2	endonuclease activity 	[GO:0004519]	 nucleic acid binding 	[GO:0003676]	 zinc ion binding 	[GO:0008270]																			
P0AAR5	Unknown																								
P0AAR8	DNA binding 	[GO:0003677]																							
P0AAS0	Unknown																								
P0AAS3	Unknown																								
P0AAU7	Unknown																								
P0AAV0	Unknown																								
P0AAW5	Unknown																								
P0AAX3	Unknown																								
P0AAY1	Unknown																								
P0AAZ0	Unknown																								
P0AB06	endopeptidase activity 	[GO:0004175]																							
P0AB12	Unknown																								
P0AB14	Unknown																								
P0AB26	Unknown																								
P0AB35	Unknown																								
P0AB49	Unknown																								
P0AB52	identical protein binding 	[GO:0042802]																							
P0AB55	Unknown																								
P0ABR1	enzyme binding 	[GO:0019899]																							
P0ABY2	Unknown																								
P0ABY4	electron transfer activity 	[GO:0009055]	 FMN binding 	[GO:0010181]																					
P0AC73	Unknown																								
P0ACG6	Unknown																								
P0ACH1	DNA binding 	[GO:0003677]																							
P0ACI0	DNA-binding transcription factor activity 	[GO:0003700]	 sequence-specific DNA binding 	[GO:0043565]																					
P0ACI3	DNA-binding transcription factor activity 	[GO:0003700]	 transcription cis-regulatory region binding 	[GO:0000976]																					
P0ACL2	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P0ACM2	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P0ACM5	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P0ACM9	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P0ACR2	DNA-binding transcription factor activity 	[GO:0003700]	 transcription cis-regulatory region binding 	[GO:0000976]																					
P0ACR4	DNA-binding transcription factor activity 	[GO:0003700]	 transcription cis-regulatory region binding 	[GO:0000976]																					
P0ACR7	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P0ACU7	DNA binding 	[GO:0003677]																							
P0ACX0	Unknown																								
P0ACX9	protein homodimerization activity 	[GO:0042803]																							
P0ACY3	protein kinase activity 	[GO:0004672]																							
P0ACY6	Unknown																								
P0ACY9	Unknown																								
P0AD12	ATP binding 	[GO:0005524]																							
P0AD17	Unknown																								
P0AD19	Unknown																								
P0AD24	Unknown																								
P0AD27	sulfuric ester hydrolase activity 	[GO:0008484]																							
P0AD30	Unknown																								
P0AD35	Unknown																								
P0AD47	Unknown																								
P0AD72	Unknown																								
P0AD79	Unknown																								
P0AD83	Unknown																								
P0AD86	Unknown																								
P0AD92	Unknown																								
P0ADA5	Unknown																								
P0ADA7	Unknown																								
P0ADB1	Unknown																								
P0ADD7	DNA binding 	[GO:0003677]																							
P0ADE2	Unknown																								
P0ADF3	Unknown																								
P0ADI7	hydrolase activity 	[GO:0016787]																							
P0ADI9	hydrolase activity 	[GO:0016787]																							
P0ADJ3	Unknown																								
P0ADJ5	Unknown																								
P0ADJ8	Unknown																								
P0ADK4	Unknown																								
P0ADK6	oxidoreductase activity 	[GO:0016491]																							
P0ADL6	Unknown																								
P0ADM0	Unknown																								
P0ADM4	Unknown																								
P0ADM8	holo-	acyl-carrier-protein] synthase activity 	GO:0008897]	 magnesium ion binding 	GO:0000287]																				
P0ADN6	Unknown																								
P0ADQ5	sequence-specific DNA binding 	[GO:0043565]																							
P0ADR0	Unknown																								
P0ADR2	Unknown																								
P0ADS6	Unknown																								
P0ADT2	Unknown																								
P0ADT8	Unknown																								
P0ADX7	Unknown																								
P0AE14	Unknown																								
P0AE28	"racemase and epimerase activity, acting on amino acids and derivatives "	[GO:0016855]																							
P0AE42	Unknown																								
P0AE48	gamma-glutamylaminecyclotransferase activity 	[GO:0061929]																							
P0AE58	DNA-binding transcription factor activity 	[GO:0003700]																							
P0AE63	Unknown																								
P0AE74	antiporter activity 	[GO:0015297]																							
P0AE78	flavin adenine dinucleotide binding 	[GO:0050660]																							
P0AE91	Unknown																								
P0AEB7	Unknown																								
P0AEC0	flavin adenine dinucleotide binding 	[GO:0050660]																							
P0AEH3	glucosamine 6-phosphate N-acetyltransferase activity 	[GO:0004343]	 monosaccharide binding 	[GO:0048029]																					
P0AEH8	Unknown																								
P0AEL8	DNA binding 	[GO:0003677]																							
P0AEQ1	Unknown																								
P0AET5	Unknown																								
P0AEV4	Unknown																								
P0AEV7	Unknown																								
P0AEY1	Unknown																								
P0AF43	inorganic phosphate transmembrane transporter activity 	[GO:0005315]	 sodium:phosphate symporter activity 	[GO:0005436]																					
P0AF45	Unknown																								
P0AF54	Unknown																								
P0AF78	identical protein binding 	[GO:0042802]																							
P0AF80	Unknown																								
P0AF82	endopeptidase activator activity 	[GO:0061133]																							
P0AFI9	Unknown																								
P0AFJ1	Unknown																								
P0AFN6	ABC-type transporter activity 	[GO:0140359]																							
P0AFP0	Unknown																								
P0AFP4	alcohol dehydrogenase (NADP+) activity 	[GO:0008106]	 oxidoreductase activity 	[GO:0016491]																					
P0AFR0	lysophospholipase activity 	[GO:0004622]																							
P0AFR4	double-stranded RNA binding 	[GO:0003725]																							
P0AFS7	Unknown																								
P0AFU2	monoatomic cation transmembrane transporter activity 	[GO:0008324]																							
P0AFV0	Unknown																								
P0AFW8	Unknown																								
P0AFY2	Unknown																								
P0AFZ1	Unknown																								
P0AG27	Unknown																								
P0AG71	Unknown																								
P0AGC7	Unknown																								
P0AGH1	ABC-type transporter activity 	[GO:0140359]																							
P0AGJ5	RNA binding 	[GO:0003723]	 RNA methyltransferase activity 	[GO:0008173]																					
P0AGM0	Unknown																								
P0AGM2	Unknown																								
P0AGM5	Unknown																								
P0CB62	Unknown																								
P0CE49	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CE50	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CE51	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CE52	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CE53	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CE54	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CE55	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CE56	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CE57	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CE58	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF07	Unknown																								
P0CF08	Unknown																								
P0CF09	Unknown																								
P0CF10	Unknown																								
P0CF11	Unknown																								
P0CF12	Unknown																								
P0CF25	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF26	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF27	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF28	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF29	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF40	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF41	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF42	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF43	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF44	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF45	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF53	DNA binding 	[GO:0003677]																							
P0CF54	DNA binding 	[GO:0003677]																							
P0CF55	DNA binding 	[GO:0003677]																							
P0CF56	DNA binding 	[GO:0003677]																							
P0CF57	DNA binding 	[GO:0003677]																							
P0CF58	DNA binding 	[GO:0003677]																							
P0CF60	DNA binding 	[GO:0003677]																							
P0CF66	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF67	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF68	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF69	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF70	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF79	DNA binding 	[GO:0003677]																							
P0CF80	DNA binding 	[GO:0003677]																							
P0CF81	DNA binding 	[GO:0003677]																							
P0CF82	DNA binding 	[GO:0003677]																							
P0CF83	DNA binding 	[GO:0003677]																							
P0CF86	oxidoreductase activity 	[GO:0016491]																							
P0CF89	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF90	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF91	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF92	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0CF93	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P0DP22	Unknown																								
P0DP63	Unknown																								
P0DP64	Unknown																								
P0DP69	Unknown																								
P0DPC4	Unknown																								
P0DPC5	Unknown																								
P0DPC6	Unknown																								
P0DPC7	Unknown																								
P0DPD0	Unknown																								
P0DPD1	Unknown																								
P0DPO8	Unknown																								
P0DPP2	Unknown																								
P0DQD7	Unknown																								
P0DSE4	Unknown																								
P0DSG0	Unknown																								
P0DSH2	Unknown																								
P0DSH3	Unknown																								
P0DUM3	Unknown																								
P11286	Unknown																								
P11290	glucuronosyltransferase activity 	[GO:0015020]																							
P11291	Unknown																								
P11447	argininosuccinate lyase activity 	[GO:0004056]																							
P11663	fumarate hydratase activity 	[GO:0004333]																							
P11664	ATP binding 	[GO:0005524]	 kinase activity 	[GO:0016301]																					
P11866	DNA binding 	[GO:0003677]																							
P12994	Unknown																								
P15081	DNA binding 	[GO:0003677]																							
P15082	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P15286	Unknown																								
P16681	Unknown																								
P16684	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P16916	Unknown																								
P16917	Unknown																								
P16918	Unknown																								
P16919	Unknown																								
P18390	Unknown																								
P19767	Unknown																								
P19931	signal sequence binding 	[GO:0005048]																							
P19932	Unknown																								
P21361	Unknown																								
P21362	protein homodimerization activity 	[GO:0042803]																							
P21365	Unknown																								
P21420	porin activity 	[GO:0015288]																							
P21503	transmembrane transporter activity 	[GO:0022857]																							
P22787	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 ATP-dependent peptidase activity 	[GO:0004176]																			
P23325	Unknown																								
P23481	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]	 oxidoreductase activity 	[GO:0016491]																			
P23840	Unknown																								
P24178	Unknown																								
P24211	Unknown																								
P25531	metal ion binding 	[GO:0046872]	 metallopeptidase activity 	[GO:0008237]																					
P25550	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]	 oxidoreductase activity 	[GO:0016491]																			
P25738	Unknown																								
P25742	ADP-heptose-lipopolysaccharide heptosyltransferase activity 	[GO:0008713]	 lipopolysaccharide core heptosyltransferase activity 	[GO:0071967]																					
P25743	Unknown																								
P25747	Unknown																								
P26608	Unknown																								
P27126	Unknown																								
P27241	Unknown																								
P27294	Unknown																								
P27297	amidase activity 	[GO:0004040]	 ATP binding 	[GO:0005524]																					
P27375	Unknown																								
P27837	Unknown																								
P27843	Unknown																								
P27844	Unknown																								
P27862	Unknown																								
P28303	antiporter activity 	[GO:0015297]	 xenobiotic transmembrane transporter activity 	[GO:0042910]																					
P28369	translation release factor activity 	[GO:0003747]																							
P28697	Unknown																								
P28721	Unknown																								
P28722	Unknown																								
P28912	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P28916	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P28917	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P29217	Unknown																								
P29744	structural molecule activity 	[GO:0005198]																							
P30143	amino acid:sodium symporter activity 	[GO:0005283]																							
P30149	Unknown																								
P30177	anthranilate phosphoribosyltransferase activity 	[GO:0004048]	 DNA binding 	[GO:0003677]	 protein homodimerization activity 	[GO:0042803]	 RNA binding 	[GO:0003723]																	
P30192	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P30852	Unknown																								
P30864	DNA-binding transcription factor activity 	[GO:0003700]	 transcription cis-regulatory region binding 	[GO:0000976]																					
P30979	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P31061	Unknown																								
P31064	Unknown																								
P31130	Unknown																								
P31131	Unknown																								
P31435	symporter activity 	[GO:0015293]																							
P31437	Unknown																								
P31446	Unknown																								
P31447	arylsulfatase activity 	[GO:0004065]	 metal ion binding 	[GO:0046872]																					
P31448	glucose:sodium symporter activity 	[GO:0005412]																							
P31449	DNA-binding transcription factor activity 	[GO:0003700]	 sequence-specific DNA binding 	[GO:0043565]																					
P31450	"hydrolase activity, hydrolyzing O-glycosyl compounds "	[GO:0004553]	 metal ion binding 	[GO:0046872]	" oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor "	[GO:0016616]																			
P31453	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P31456	FAD binding 	[GO:0071949]	 flavin adenine dinucleotide binding 	[GO:0050660]																					
P31468	Unknown																								
P31469	Unknown																								
P31470	glucosamine-6-phosphate deaminase activity 	[GO:0004342]	 identical protein binding 	[GO:0042802]																					
P31471	"acyltransferase activity, transferring groups other than amino-acyl groups "	[GO:0016747]	" hydrolase activity, hydrolyzing O-glycosyl compounds "	[GO:0004553]																					
P31475	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P31666	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds "	[GO:0016810]																							
P31679	transmembrane transporter activity 	[GO:0022857]																							
P31808	oxidoreductase activity 	[GO:0016491]																							
P31827	Unknown																								
P32051	Unknown																								
P32057	alpha-(1->3)-fucosyltransferase activity 	[GO:0046920]	 glycosyltransferase activity 	[GO:0016757]																					
P32135	transmembrane transporter activity 	[GO:0022857]																							
P32139	aldose 1-epimerase activity 	[GO:0004034]	 carbohydrate binding 	[GO:0030246]																					
P32153	aminopeptidase activity 	[GO:0004177]	 metal ion binding 	[GO:0046872]	 metallopeptidase activity 	[GO:0008237]																			
P32674	lyase activity 	[GO:0016829]																							
P32677	DNA-binding transcription factor activity 	[GO:0003700]	 sequence-specific DNA binding 	[GO:0043565]																					
P32687	Unknown																								
P32689	Unknown																								
P32703	potassium:proton antiporter activity 	[GO:0015386]	 sodium:proton antiporter activity 	[GO:0015385]																					
P32709	Unknown																								
P32712	Unknown																								
P33011	transmembrane transporter activity 	[GO:0022857]																							
P33020	kinase activity 	[GO:0016301]																							
P33029	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor "	[GO:0016616]																							
P33218	Unknown																								
P33235	structural molecule activity 	[GO:0005198]																							
P33236	Unknown																								
P33345	Unknown																								
P33348	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]																					
P33349	Unknown																								
P33353	zinc ion binding 	[GO:0008270]																							
P33354	Unknown																								
P33366	Unknown																								
P33368	oxidoreductase activity 	[GO:0016491]																							
P33554	Unknown																								
P33634	DNA-binding transcription factor activity 	[GO:0003700]	 transcription cis-regulatory region binding 	[GO:0000976]																					
P33666	Unknown																								
P33913	peptide transmembrane transporter activity 	[GO:1904680]																							
P33924	Unknown																								
P33997	DNA binding 	[GO:0003677]																							
P34209	Unknown																								
P36547	DNA-binding transcription factor activity 	[GO:0003700]	 sequence-specific DNA binding 	[GO:0043565]																					
P36554	transmembrane transporter activity 	[GO:0022857]																							
P36645	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]																					
P36646	Unknown																								
P36881	kinase activity 	[GO:0016301]																							
P36928	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 ATP-dependent protein folding chaperone 	[GO:0140662]	 heat shock protein binding 	[GO:0031072]	 protein folding chaperone 	[GO:0044183]															
P36930	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P36943	Unknown																								
P37007	nucleic acid binding 	[GO:0003676]																							
P37008	Unknown																								
P37014	double-stranded DNA endonuclease activity 	[GO:1990238]																							
P37056	cysteine-type peptidase activity 	[GO:0008234]																							
P37057	Unknown																								
P37305	Unknown																								
P37325	Unknown																								
P37327	formate transmembrane transporter activity 	[GO:0015499]																							
P37342	Unknown																								
P37440	diacetyl reductase ((S)-acetoin forming) activity 	[GO:0052588]																							
P37443	Unknown																								
P37626	Unknown																								
P37629	Unknown																								
P37630	Unknown																								
P37640	DNA binding 	[GO:0003677]																							
P37641	DNA-binding transcription factor activity 	[GO:0003700]	 sequence-specific DNA binding 	[GO:0043565]																					
P37642	Unknown																								
P37643	transmembrane transporter activity 	[GO:0022857]																							
P37645	Unknown																								
P37648	metal ion binding 	[GO:0046872]	 metallopeptidase activity 	[GO:0008237]																					
P37650	Unknown																								
P37659	Unknown																								
P37660	Unknown																								
P37663	Unknown																								
P37673	Unknown																								
P37681	Unknown																								
P37682	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P37683	Unknown																								
P37686	alcohol dehydrogenase (NAD+) activity 	[GO:0004022]	 L-threonine 3-dehydrogenase activity 	[GO:0008743]	 metal ion binding 	[GO:0046872]																			
P37748	Unknown																								
P37751	glycosyltransferase activity 	[GO:0016757]																							
P37767	carbohydrate derivative binding 	[GO:0097367]	 DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																			
P37903	ATP binding 	[GO:0005524]																							
P37908	flavin adenine dinucleotide binding 	[GO:0050660]																							
P37909	Unknown																								
P38055	transmembrane transporter activity 	[GO:0022857]																							
P38104	magnesium ion binding 	[GO:0000287]																							
P38105	oxidoreductase activity 	[GO:0016491]	 zinc ion binding 	[GO:0008270]																					
P38392	Unknown																								
P38521	Unknown																								
P39161	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P39165	Unknown																								
P39187	Unknown																								
P39212	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P39263	antiporter activity 	[GO:0015297]																							
P39264	Unknown																								
P39270	Unknown																								
P39282	amino acid transmembrane transporter activity 	[GO:0015171]																							
P39284	Unknown																								
P39314	Unknown																								
P39332	deaminase activity 	[GO:0019239]																							
P39336	Unknown																								
P39337	N-acetyltransferase activity 	[GO:0008080]																							
P39338	Unknown																								
P39343	DNA-binding transcription factor activity 	[GO:0003700]	 transcription cis-regulatory region binding 	[GO:0000976]																					
P39349	transferase activity 	[GO:0016740]																							
P39352	carboxylic acid transmembrane transporter activity 	[GO:0046943]																							
P39355	transmembrane transporter activity 	[GO:0022857]																							
P39356	carbohydrate binding 	[GO:0030246]	 DNA binding 	[GO:0003677]																					
P39357	gluconate transmembrane transporter activity 	[GO:0015128]																							
P39360	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P39361	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P39366	aminopeptidase activity 	[GO:0004177]	 metal ion binding 	[GO:0046872]	 metallopeptidase activity 	[GO:0008237]																			
P39367	methyltransferase activity 	[GO:0008168]	 S-adenosylmethionine-dependent methyltransferase activity 	[GO:0008757]																					
P39368	"acyltransferase activity, transferring groups other than amino-acyl groups "	[GO:0016747]																							
P39369	hydrolase activity 	[GO:0016787]																							
P39379	Unknown																								
P39382	Unknown																								
P39383	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]																					
P39384	lyase activity 	[GO:0016829]																							
P39389	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]	 pyridoxal phosphate binding 	[GO:0030170]	 transaminase activity 	[GO:0008483]																	
P39393	Unknown																								
P39407	hydrolase activity 	[GO:0016787]																							
P39834	Unknown																								
P39836	symporter activity 	[GO:0015293]																							
P39901	DNA binding 	[GO:0003677]																							
P40876	Unknown																								
P41039	zinc ion binding 	[GO:0008270]																							
P42589	protein homodimerization activity 	[GO:0042803]	 tRNA binding 	[GO:0000049]																					
P42590	transmembrane transporter activity 	[GO:0022857]																							
P42597	nucleotide binding 	[GO:0000166]	 UTP diphosphatase activity 	[GO:0036221]																					
P42599	nucleotide binding 	[GO:0000166]	 oxidoreductase activity 	[GO:0016491]																					
P42603	Unknown																								
P42619	Unknown																								
P42906	N-acetylgalactosamine-6-phosphate deacetylase activity 	[GO:0047419]																							
P43340	FMN binding 	[GO:0010181]	 NAD(P)H dehydrogenase (quinone) activity 	[GO:0003955]																					
P43531	transmembrane transporter activity 	[GO:0022857]																							
P43533	Unknown																								
P43667	Unknown																								
P45394	calcium channel activity 	[GO:0005262]	" calcium, potassium:sodium antiporter activity "	[GO:0008273]																					
P45420	fimbrial usher porin activity 	[GO:0015473]																							
P45423	DNA binding 	[GO:0003677]	 nuclease activity 	[GO:0004518]																					
P45468	Unknown																								
P45472	3'-5'-DNA exonuclease activity 	[GO:0008296]	 DNA endonuclease activity 	[GO:0004520]																					
P45524	acylglycerol lipase activity 	[GO:0047372]	 poly(3-hydroxybutyrate) depolymerase activity 	[GO:0050526]	 short-chain carboxylesterase activity 	[GO:0034338]																			
P45537	Unknown																								
P45546	Unknown																								
P45549	magnesium ion binding 	[GO:0000287]	 phosphopentomutase activity 	[GO:0008973]																					
P45566	Unknown																								
P45570	Unknown																								
P45757	Unknown																								
P45771	"DNA topoisomerase type I (single strand cut, ATP-independent) activity "	[GO:0003917]	 iron ion binding 	[GO:0005506]	 single-stranded DNA binding 	[GO:0003697]	 zinc ion binding 	[GO:0008270]																	
P45800	Unknown																								
P45848	Unknown																								
P46119	Unknown																								
P46122	Unknown																								
P46125	Unknown																								
P46141	Unknown																								
P46474	Unknown																								
P46478	Unknown																								
P46837	mRNA binding 	[GO:0003729]	 structural constituent of ribosome 	[GO:0003735]																					
P46853	nucleotide binding 	[GO:0000166]	 oxidoreductase activity 	[GO:0016491]																					
P51024	Unknown																								
P52007	Unknown																								
P52037	oxidoreductase activity 	[GO:0016491]																							
P52044	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P52052	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]																					
P52107	Unknown																								
P52131	GTP binding 	[GO:0005525]																							
P52133	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P52140	metal ion binding 	[GO:0046872]	 metallopeptidase activity 	[GO:0008237]																					
P52141	Unknown																								
P52143	Unknown																								
P52598	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P52636	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]																					
P52696	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P55138	kinase activity 	[GO:0016301]																							
P55140	Unknown																								
P55734	thiosulfate sulfurtransferase activity 	[GO:0004792]																							
P56256	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 electron transfer activity 	[GO:0009055]	 metal ion binding 	[GO:0046872]																			
P56262	carboxymethylenebutenolidase activity 	[GO:0008806]																							
P56614	Unknown																								
P57998	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P58041	Unknown																								
P58042	Unknown																								
P60632	Unknown																								
P60869	monoatomic cation transmembrane transporter activity 	[GO:0008324]																							
P60872	monoatomic cation transmembrane transporter activity 	[GO:0008324]																							
P60995	Unknown																								
P62522	Unknown																								
P62723	Unknown																								
P63264	enzyme inhibitor activity 	[GO:0004857]																							
P63340	Unknown																								
P64429	Unknown																								
P64432	heme binding 	[GO:0020037]																							
P64439	Unknown																								
P64442	Unknown																								
P64455	Unknown																								
P64481	Unknown																								
P64496	Unknown																								
P64503	Unknown																								
P64506	Unknown																								
P64508	Unknown																								
P64515	Unknown																								
P64519	Unknown																								
P64530	DNA binding 	[GO:0003677]	 metal ion binding 	[GO:0046872]																					
P64545	Unknown																								
P64548	Unknown																								
P64564	Unknown																								
P64567	Unknown																								
P64572	ATP binding 	[GO:0005524]	 thymidylate kinase activity 	[GO:0004798]																					
P64585	Unknown																								
P64590	Unknown																								
P64592	Unknown																								
P64614	Unknown																								
P65290	Unknown																								
P65292	Unknown																								
P65294	Unknown																								
P65298	Unknown																								
P65807	acetylornithine deacetylase activity 	[GO:0008777]	 metal ion binding 	[GO:0046872]	 metallopeptidase activity 	[GO:0008237]																			
P67127	Unknown																								
P67143	Unknown																								
P67153	pore-forming activity 	[GO:0140911]																							
P67244	Unknown																								
P67553	Unknown																								
P67601	Unknown																								
P67660	DNA-binding transcription activator activity 	[GO:0001216]	 transcription cis-regulatory region binding 	[GO:0000976]																					
P67699	DNA binding 	[GO:0003677]																							
P67729	voltage-gated chloride channel activity 	[GO:0005247]																							
P67826	copper ion binding 	[GO:0005507]																							
P68206	Unknown																								
P68644	FAD binding 	[GO:0071949]	 oxidoreductase activity 	[GO:0016491]																					
P68646	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 iron ion binding 	[GO:0005506]																					
P68661	metal ion binding 	[GO:0046872]	 nuclease activity 	[GO:0004518]																					
P71237	glycosyltransferase activity 	[GO:0016757]	 UDP-galactosyltransferase activity 	[GO:0035250]																					
P71238	Unknown																								
P71239	fucosyltransferase activity 	[GO:0008417]																							
P71242	transferase activity 	[GO:0016740]																							
P71243	glycosyltransferase activity 	[GO:0016757]																							
P71244	Unknown																								
P75678	GTP binding 	[GO:0005525]																							
P75679	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P75680	Unknown																								
P75681	Unknown																								
P75693	amino acid transmembrane transporter activity 	[GO:0015171]																							
P75694	Unknown																								
P75697	acyltransferase activity 	[GO:0016746]																							
P75719	peptidase activity 	[GO:0008233]																							
P75734	Unknown																								
P75741	DNA binding 	[GO:0003677]	 transposase activity 	[GO:0004803]																					
P75747	Unknown																								
P75748	Unknown																								
P75749	Unknown																								
P75750	fimbrial usher porin activity 	[GO:0015473]																							
P75763	transmembrane transporter activity 	[GO:0022857]																							
P75764	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 aconitate hydratase activity 	[GO:0003994]	 metal ion binding 	[GO:0046872]																			
P75767	LPPG:FO 2-phospho-L-lactate transferase activity 	[GO:0043743]																							
P75770	Unknown																								
P75779	2-oxoglutarate-dependent dioxygenase activity 	[GO:0016706]	 iron ion binding 	[GO:0005506]	 L-ascorbic acid binding 	[GO:0031418]																			
P75788	Unknown																								
P75793	lyase activity 	[GO:0016829]																							
P75810	transmembrane transporter activity 	[GO:0022857]																							
P75822	Unknown																								
P75828	ATP binding 	[GO:0005524]																							
P75835	transmembrane transporter activity 	[GO:0022857]																							
